,ts_code,symbol,name,area,industry,fullname,market,list_date
292,000760.SZ,000760,*ST斯太,湖北,汽车配件,斯太尔动力股份有限公司,主板,19970627
293,000761.SZ,000761,本钢板材,辽宁,普钢,本钢板材股份有限公司,主板,19980115
294,000762.SZ,000762,西藏矿业,西藏,小金属,西藏矿业发展股份有限公司,主板,19970708
295,000766.SZ,000766,通化金马,吉林,中成药,通化金马药业集团股份有限公司,主板,19970430
296,000767.SZ,000767,漳泽电力,山西,火力发电,山西漳泽电力股份有限公司,主板,19970609
297,000768.SZ,000768,中航飞机,陕西,航空,中航飞机股份有限公司,主板,19970626
298,000776.SZ,000776,广发证券,广东,证券,广发证券股份有限公司,主板,19970611
299,000777.SZ,000777,中核科技,江苏,机械基件,中核苏阀科技实业股份有限公司,主板,19970710
300,000778.SZ,000778,新兴铸管,河北,钢加工,新兴铸管股份有限公司,主板,19970606
301,000779.SZ,000779,三毛派神,甘肃,纺织,兰州三毛实业股份有限公司,主板,19970528
302,000780.SZ,000780,平庄能源,内蒙,煤炭开采,内蒙古平庄能源股份有限公司,主板,19970606
303,000782.SZ,000782,美达股份,广东,化纤,广东新会美达锦纶股份有限公司,主板,19970619
304,000783.SZ,000783,长江证券,湖北,证券,长江证券股份有限公司,主板,19970731
305,000785.SZ,000785,武汉中商,湖北,百货,武汉中商集团股份有限公司,主板,19970711
306,000786.SZ,000786,北新建材,北京,其他建材,北新集团建材股份有限公司,主板,19970606
307,000788.SZ,000788,北大医药,重庆,化学制药,北大医药股份有限公司,主板,19970616
308,000789.SZ,000789,万年青,江西,水泥,江西万年青水泥股份有限公司,主板,19970923
309,000790.SZ,000790,泰合健康,四川,中成药,成都泰合健康科技集团股份有限公司,主板,19980327
310,000791.SZ,000791,甘肃电投,甘肃,水力发电,甘肃电投能源发展股份有限公司,主板,19971014
311,000792.SZ,000792,*ST盐湖,青海,化工原料,青海盐湖工业股份有限公司,主板,19970904
312,000793.SZ,000793,华闻传媒,海南,出版业,华闻传媒投资集团股份有限公司,主板,19970729
313,000795.SZ,000795,英洛华,山西,矿物制品,英洛华科技股份有限公司,主板,19970808
314,000796.SZ,000796,凯撒旅游,陕西,旅游服务,海航凯撒旅游集团股份有限公司,主板,19970703
315,000797.SZ,000797,中国武夷,福建,全国地产,中国武夷实业股份有限公司,主板,19970715
316,000798.SZ,000798,中水渔业,北京,渔业,中水集团远洋股份有限公司,主板,19980212
317,000799.SZ,000799,酒鬼酒,湖南,白酒,酒鬼酒股份有限公司,主板,19970718
318,000800.SZ,000800,一汽轿车,吉林,汽车整车,一汽轿车股份有限公司,主板,19970618
319,000801.SZ,000801,四川九洲,四川,通信设备,四川九洲电器股份有限公司,主板,19980506
320,000802.SZ,000802,北京文化,北京,影视音像,北京京西文化旅游股份有限公司,主板,19980108
321,000803.SZ,000803,金宇车城,四川,纺织,四川金宇汽车城(集团)股份有限公司,主板,19980303
322,000806.SZ,000806,ST银河,广西,生物制药,北海银河生物产业投资股份有限公司,主板,19980416
323,000807.SZ,000807,云铝股份,云南,铝,云南铝业股份有限公司,主板,19980408
324,000809.SZ,000809,铁岭新城,辽宁,区域地产,铁岭新城投资控股股份有限公司,主板,19980616
325,000810.SZ,000810,创维数字,四川,家用电器,创维数字股份有限公司,主板,19980602
326,000811.SZ,000811,冰轮环境,山东,工程机械,冰轮环境技术股份有限公司,主板,19980528
327,000812.SZ,000812,陕西金叶,陕西,广告包装,陕西金叶科教集团股份有限公司,主板,19980623
328,000813.SZ,000813,德展健康,新疆,化学制药,德展大健康股份有限公司,主板,19980519
329,000815.SZ,000815,美利云,宁夏,造纸,中冶美利云产业投资股份有限公司,主板,19980609
330,000816.SZ,000816,*ST慧业,江苏,农用机械,江苏农华智慧农业科技股份有限公司,主板,19970818
331,000818.SZ,000818,航锦科技,辽宁,化工原料,航锦科技股份有限公司,主板,19971017
332,000819.SZ,000819,岳阳兴长,湖南,石油加工,岳阳兴长石化股份有限公司,主板,19970625
333,000820.SZ,000820,*ST节能,辽宁,环境保护,神雾节能股份有限公司,主板,19980630
334,000821.SZ,000821,京山轻机,湖北,轻工机械,湖北京山轻工机械股份有限公司,主板,19980626
335,000822.SZ,000822,山东海化,山东,化工原料,山东海化股份有限公司,主板,19980703
336,000823.SZ,000823,超声电子,广东,元器件,广东汕头超声电子股份有限公司,主板,19971008
337,000825.SZ,000825,太钢不锈,山西,特种钢,山西太钢不锈钢股份有限公司,主板,19981021
338,000826.SZ,000826,启迪桑德,湖北,环境保护,启迪桑德环境资源股份有限公司,主板,19980225
339,000828.SZ,000828,东莞控股,广东,路桥,东莞发展控股股份有限公司,主板,19970617
340,000829.SZ,000829,天音控股,江西,其他商业,天音通信控股股份有限公司,主板,19971202
341,000830.SZ,000830,鲁西化工,山东,农药化肥,鲁西化工集团股份有限公司,主板,19980807
342,000831.SZ,000831,五矿稀土,山西,小金属,五矿稀土股份有限公司,主板,19980911
343,000833.SZ,000833,粤桂股份,广西,造纸,广西粤桂广业控股股份有限公司,主板,19981111
344,000835.SZ,000835,长城动漫,四川,影视音像,长城国际动漫游戏股份有限公司,主板,19990625
345,000836.SZ,000836,富通鑫茂,天津,通信设备,天津富通鑫茂科技股份有限公司,主板,19970929
346,000837.SZ,000837,秦川机床,陕西,机床制造,秦川机床工具集团股份公司,主板,19980928
347,000838.SZ,000838,财信发展,重庆,区域地产,财信国兴地产发展股份有限公司,主板,19970626
348,000839.SZ,000839,中信国安,北京,综合类,中信国安信息产业股份有限公司,主板,19971031
349,000848.SZ,000848,承德露露,河北,软饮料,河北承德露露股份有限公司,主板,19971113
350,000850.SZ,000850,华茂股份,安徽,纺织,安徽华茂纺织股份有限公司,主板,19981007
351,000851.SZ,000851,高鸿股份,贵州,软件服务,大唐高鸿数据网络技术股份有限公司,主板,19980609
352,000852.SZ,000852,石化机械,湖北,化工机械,中石化石油机械股份有限公司,主板,19981126
353,000856.SZ,000856,冀东装备,河北,机械基件,唐山冀东装备工程股份有限公司,主板,19980813
354,000858.SZ,000858,五粮液,四川,白酒,宜宾五粮液股份有限公司,主板,19980427
355,000859.SZ,000859,国风塑业,安徽,塑料,安徽国风塑业股份有限公司,主板,19981119
356,000860.SZ,000860,顺鑫农业,北京,白酒,北京顺鑫农业股份有限公司,主板,19981104
357,000861.SZ,000861,海印股份,广东,房产服务,广东海印集团股份有限公司,主板,19981028
358,000862.SZ,000862,银星能源,宁夏,新型电力,宁夏银星能源股份有限公司,主板,19980915
359,000863.SZ,000863,三湘印象,上海,区域地产,三湘印象股份有限公司,主板,19970925
360,000868.SZ,000868,*ST安凯,安徽,汽车整车,安徽安凯汽车股份有限公司,主板,19970725
361,000869.SZ,000869,张裕A,山东,红黄药酒,烟台张裕葡萄酿酒股份有限公司,主板,20001026
362,000875.SZ,000875,吉电股份,吉林,火力发电,吉林电力股份有限公司,主板,20020926
363,000876.SZ,000876,新希望,四川,饲料,新希望六和股份有限公司,主板,19980311
364,000877.SZ,000877,天山股份,新疆,水泥,新疆天山水泥股份有限公司,主板,19990107
365,000878.SZ,000878,云南铜业,云南,铜,云南铜业股份有限公司,主板,19980602
366,000880.SZ,000880,潍柴重机,山东,机械基件,潍柴重机股份有限公司,主板,19980402
367,000881.SZ,000881,中广核技,辽宁,综合类,中广核核技术发展股份有限公司,主板,19980902
368,000882.SZ,000882,华联股份,北京,百货,北京华联商厦股份有限公司,主板,19980616
369,000883.SZ,000883,湖北能源,湖北,火力发电,湖北能源集团股份有限公司,主板,19980519
370,000885.SZ,000885,城发环境,河南,公路,河南城发环境股份有限公司,主板,19990319
371,000886.SZ,000886,海南高速,海南,路桥,海南高速公路股份有限公司,主板,19980123
372,000887.SZ,000887,中鼎股份,安徽,橡胶,安徽中鼎密封件股份有限公司,主板,19981203
373,000888.SZ,000888,峨眉山A,四川,旅游景点,峨眉山旅游股份有限公司,主板,19971021
374,000889.SZ,000889,中嘉博创,河北,通信设备,中嘉博创信息技术股份有限公司,主板,19971218
375,000890.SZ,000890,法尔胜,江苏,钢加工,江苏法尔胜股份有限公司,主板,19990119
376,000892.SZ,000892,欢瑞世纪,重庆,影视音像,欢瑞世纪联合股份有限公司,主板,19990115
377,000893.SZ,000893,*ST东凌,广东,食品,广州东凌国际投资股份有限公司,主板,19981224
378,000895.SZ,000895,双汇发展,河南,食品,河南双汇投资发展股份有限公司,主板,19981210
379,000897.SZ,000897,*ST津滨,天津,区域地产,天津津滨发展股份有限公司,主板,19990422
380,000898.SZ,000898,鞍钢股份,辽宁,普钢,鞍钢股份有限公司,主板,19971225
381,000899.SZ,000899,赣能股份,江西,火力发电,江西赣能股份有限公司,主板,19971126
382,000900.SZ,000900,现代投资,湖南,路桥,现代投资股份有限公司,主板,19990128
383,000901.SZ,000901,航天科技,黑龙江,航空,航天科技控股集团股份有限公司,主板,19990401
384,000902.SZ,000902,新洋丰,湖北,农药化肥,湖北新洋丰肥业股份有限公司,主板,19990408
385,000903.SZ,000903,云内动力,云南,机械基件,昆明云内动力股份有限公司,主板,19990415
386,000905.SZ,000905,厦门港务,福建,港口,厦门港务发展股份有限公司,主板,19990429
387,000906.SZ,000906,浙商中拓,浙江,批发业,浙商中拓集团股份有限公司,主板,19990707
388,000908.SZ,000908,景峰医药,湖南,化学制药,湖南景峰医药股份有限公司,主板,19990203
389,000909.SZ,000909,数源科技,浙江,综合类,数源科技股份有限公司,主板,19990507
390,000910.SZ,000910,大亚圣象,江苏,家居用品,大亚圣象家居股份有限公司,主板,19990630
391,000911.SZ,000911,*ST南糖,广西,食品,南宁糖业股份有限公司,主板,19990527
392,000912.SZ,000912,泸天化,四川,农药化肥,四川泸天化股份有限公司,主板,19990603
393,000913.SZ,000913,钱江摩托,浙江,摩托车,浙江钱江摩托股份有限公司,主板,19990514
394,000915.SZ,000915,山大华特,山东,化学制药,山东山大华特科技股份有限公司,主板,19990609
395,000917.SZ,000917,电广传媒,湖南,影视音像,湖南电广传媒股份有限公司,主板,19990325
396,000918.SZ,000918,嘉凯城,浙江,全国地产,嘉凯城集团股份有限公司,主板,19990720
397,000919.SZ,000919,金陵药业,江苏,化学制药,金陵药业股份有限公司,主板,19991118
398,000920.SZ,000920,南方汇通,贵州,环境保护,南方汇通股份有限公司,主板,19990616
399,000921.SZ,000921,海信家电,广东,家用电器,海信家电集团股份有限公司,主板,19990713
400,000922.SZ,000922,佳电股份,黑龙江,电气设备,哈尔滨电气集团佳木斯电机股份有限公司,主板,19990618
401,000923.SZ,000923,河北宣工,河北,铜,河北宣化工程机械股份有限公司,主板,19990714
402,000925.SZ,000925,众合科技,浙江,专用机械,浙江众合科技股份有限公司,主板,19990611
403,000926.SZ,000926,福星股份,湖北,区域地产,湖北福星科技股份有限公司,主板,19990618
404,000927.SZ,000927,一汽夏利,天津,汽车整车,天津一汽夏利汽车股份有限公司,主板,19990727
405,000928.SZ,000928,中钢国际,吉林,建筑施工,中钢国际工程技术股份有限公司,主板,19990312
406,000929.SZ,000929,兰州黄河,甘肃,啤酒,兰州黄河企业股份有限公司,主板,19990623
407,000930.SZ,000930,中粮生化,安徽,农业综合,中粮生物化学(安徽)股份有限公司,主板,19990712
408,000931.SZ,000931,中关村,北京,生物制药,北京中关村科技发展(控股)股份有限公司,主板,19990712
409,000932.SZ,000932,华菱钢铁,湖南,普钢,湖南华菱钢铁股份有限公司,主板,19990803
410,000933.SZ,000933,神火股份,河南,煤炭开采,河南神火煤电股份有限公司,主板,19990831
411,000935.SZ,000935,四川双马,四川,水泥,四川双马水泥股份有限公司,主板,19990824
412,000936.SZ,000936,华西股份,江苏,化纤,江苏华西村股份有限公司,主板,19990810
413,000937.SZ,000937,冀中能源,河北,煤炭开采,冀中能源股份有限公司,主板,19990909
414,000938.SZ,000938,紫光股份,北京,软件服务,紫光股份有限公司,主板,19991104
415,000939.SZ,000939,*ST凯迪,湖北,新型电力,凯迪生态环境科技股份有限公司,主板,19990923
416,000948.SZ,000948,南天信息,云南,软件服务,云南南天电子信息产业股份有限公司,主板,19991014
417,000949.SZ,000949,新乡化纤,河南,化纤,新乡化纤股份有限公司,主板,19991021
418,000950.SZ,000950,重药控股,重庆,医药商业,重药控股股份有限公司,主板,19990916
419,000951.SZ,000951,中国重汽,山东,汽车整车,中国重汽集团济南卡车股份有限公司,主板,19991125
420,000952.SZ,000952,广济药业,湖北,化学制药,湖北广济药业股份有限公司,主板,19991112
421,000953.SZ,000953,*ST河化,广西,农药化肥,广西河池化工股份有限公司,主板,19991202
422,000955.SZ,000955,欣龙控股,海南,纺织,欣龙控股(集团)股份有限公司,主板,19991209
423,000957.SZ,000957,中通客车,山东,汽车整车,中通客车控股股份有限公司,主板,20000113
424,000958.SZ,000958,东方能源,河北,火力发电,国家电投集团东方新能源股份有限公司,主板,19991223
425,000959.SZ,000959,首钢股份,北京,普钢,北京首钢股份有限公司,主板,19991216
426,000960.SZ,000960,锡业股份,云南,小金属,云南锡业股份有限公司,主板,20000221
427,000961.SZ,000961,中南建设,江苏,建筑施工,江苏中南建设集团股份有限公司,主板,20000301
428,000962.SZ,000962,东方钽业,宁夏,小金属,宁夏东方钽业股份有限公司,主板,20000120
